ieu-b-4813	HG00443	HG00443	ieu-b-4813	EAS	-166.357	CHS	EAS
ieu-b-4813	HG00445	HG00445	ieu-b-4813	EAS	-508.6	CHS	EAS
ieu-b-4813	HG00446	HG00446	ieu-b-4813	EAS	-984.393	CHS	EAS
ieu-b-4813	HG00448	HG00448	ieu-b-4813	EAS	-1013.36	CHS	EAS
ieu-b-4813	HG00449	HG00449	ieu-b-4813	EAS	-820.203	CHS	EAS
ieu-b-4813	HG00451	HG00451	ieu-b-4813	EAS	67.2375	CHS	EAS
ieu-b-4813	HG00452	HG00452	ieu-b-4813	EAS	-1823.87	CHS	EAS
ieu-b-4813	HG00457	HG00457	ieu-b-4813	EAS	-2294.64	CHS	EAS
ieu-b-4813	HG00458	HG00458	ieu-b-4813	EAS	-844.227	CHS	EAS
ieu-b-4813	HG00463	HG00463	ieu-b-4813	EAS	-327.034	CHS	EAS
ieu-b-4813	HG00464	HG00464	ieu-b-4813	EAS	149.148	CHS	EAS
ieu-b-4813	HG00472	HG00472	ieu-b-4813	EAS	-1025.35	CHS	EAS
ieu-b-4813	HG00473	HG00473	ieu-b-4813	EAS	-554.318	CHS	EAS
ieu-b-4813	HG00475	HG00475	ieu-b-4813	EAS	-1089.76	CHS	EAS
ieu-b-4813	HG00476	HG00476	ieu-b-4813	EAS	-453.538	CHS	EAS
ieu-b-4813	HG00478	HG00478	ieu-b-4813	EAS	-103.537	CHS	EAS
ieu-b-4813	HG00479	HG00479	ieu-b-4813	EAS	-1588.98	CHS	EAS
ieu-b-4813	HG00500	HG00500	ieu-b-4813	EAS	-543.006	CHS	EAS
ieu-b-4813	HG00513	HG00513	ieu-b-4813	EAS	-420.222	CHS	EAS
ieu-b-4813	HG00524	HG00524	ieu-b-4813	EAS	-1766.04	CHS	EAS
ieu-b-4813	HG00525	HG00525	ieu-b-4813	EAS	-358.828	CHS	EAS
ieu-b-4813	HG00530	HG00530	ieu-b-4813	EAS	-1370.96	CHS	EAS
ieu-b-4813	HG00531	HG00531	ieu-b-4813	EAS	-688.603	CHS	EAS
ieu-b-4813	HG00533	HG00533	ieu-b-4813	EAS	-1265.39	CHS	EAS
ieu-b-4813	HG00534	HG00534	ieu-b-4813	EAS	595.637	CHS	EAS
ieu-b-4813	HG00536	HG00536	ieu-b-4813	EAS	-412.764	CHS	EAS
ieu-b-4813	HG00537	HG00537	ieu-b-4813	EAS	36.4756	CHS	EAS
ieu-b-4813	HG00542	HG00542	ieu-b-4813	EAS	321.325	CHS	EAS
ieu-b-4813	HG00543	HG00543	ieu-b-4813	EAS	-1629.98	CHS	EAS
ieu-b-4813	HG00551	HG00551	ieu-b-4813	AMR	-669.454	PUR	AMR
ieu-b-4813	HG00553	HG00553	ieu-b-4813	AMR	-700.254	PUR	AMR
ieu-b-4813	HG00554	HG00554	ieu-b-4813	AMR	-883.988	PUR	AMR
ieu-b-4813	HG00556	HG00556	ieu-b-4813	EAS	-1225.9	CHS	EAS
ieu-b-4813	HG00557	HG00557	ieu-b-4813	EAS	849.491	CHS	EAS
ieu-b-4813	HG00559	HG00559	ieu-b-4813	EAS	-917.286	CHS	EAS
